name,address,lat,lng,rating,userRatingCount,priceLevel,website
Los Cuñados,"Av. Miguel Ángel de Quevedo 130, Agrícola, Chimalistac, Álvaro Obregón, 01050 Ciudad de México, CDMX, Mexico",19.3473112,-99.1811389,4.0,768.0,PRICE_LEVEL_INEXPENSIVE,
Taquería Karlita Mixe,"Calle 3 Poniente esquina con 1 Norte MZ. 2, 5, Isidro Fabela, Tlalpan, 14030 Ciudad de México, CDMX, Mexico",19.2999103,-99.1766484,4.4,768.0,PRICE_LEVEL_MODERATE,
Taqueria Los Camellos,"Av. Pantitlán 254, Las Fuentes, 57600 Cdad. Nezahualcóyotl, Méx., Mexico",19.4044033,-99.0385653,4.5,765.0,PRICE_LEVEL_MODERATE,
Taqueria Aragon,"Av. 611 72, San Juan de Aragón III Secc, Gustavo A. Madero, 07970 Ciudad de México, CDMX, Mexico",19.4504029,-99.0679897,4.3,764.0,PRICE_LEVEL_INEXPENSIVE,
EL FOGON DE LOS CHINTOLOS,"Av. Clavería 165, Claveria, Azcapotzalco, 02080 Ciudad de México, CDMX, Mexico",19.4651508,-99.179631,4.2,762.0,,
Aitana,"Pedregal 24, Lomas - Virreyes, Molino del Rey, Miguel Hidalgo, 11000 Ciudad de México, CDMX, Mexico",19.4250121,-99.2034873,4.6,755.0,PRICE_LEVEL_EXPENSIVE,http://www.aitanarestaurante.com/
"Tacos ""El Moreno""","C. Lago Ginebra 142, Popo, Miguel Hidalgo, 11489 Ciudad de México, CDMX, Mexico",19.4452794,-99.1967862,4.5,753.0,PRICE_LEVEL_INEXPENSIVE,
Taquería El Gordo,"C. 4 187-Local B, Agrícola Pantitlán, Iztacalco, 08100 Ciudad de México, CDMX, Mexico",19.4163962,-99.0619971,4.5,746.0,PRICE_LEVEL_MODERATE,
"Tacos ""Don Pepe""","Avenida Agustín Yañez, esquina con, Gral. Radamés Gaxiola Andrade, Sector Popular, Escuadrón 201, Iztapalapa, 09060 Ciudad de México, CDMX, Mexico",19.3652596,-99.1131673,4.3,745.0,PRICE_LEVEL_INEXPENSIVE,http://tacosdonpepe.guru/?utm_source=gmb&utm_medium=referral
Taqueria El Paisa,"Av. 4a. Avenida 112, Estado de Mexico, 57210 Cdad. Nezahualcóyotl, Méx., Mexico",19.4227083,-99.0400648,4.6,744.0,PRICE_LEVEL_INEXPENSIVE,
Tacos Los Primos,"Rosa María Sequeira 301, Coapa, Ex-Ejido de San Francisco Culhuacan, Coyoacán, 04260 Ciudad de México, CDMX, Mexico",19.3287634,-99.1206321,4.3,736.0,,
Taquería El Caporal,"Calle Bahia de Sta. Barbara 48, Verónica Anzúres, Miguel Hidalgo, 11300 Ciudad de México, CDMX, Mexico",19.437475,-99.1763892,4.5,735.0,PRICE_LEVEL_INEXPENSIVE,
La Parrilla Suiza,"Av Moliere #340, Polanco, Polanco II Secc, Miguel Hidalgo, 11550 Ciudad de México, CDMX, Mexico",19.437498,-99.2012081,4.0,731.0,PRICE_LEVEL_MODERATE,
Taqueria el cuñado de la 10,"Calle 10, Av. Cuitláhuac 503, Pro Hogar, Azcapotzalco, 02600 Ciudad de México, CDMX, Mexico",19.4737728,-99.1560582,4.5,731.0,PRICE_LEVEL_INEXPENSIVE,
"Tacos de Carnitas ""La Palma""","quetzalcoatl sin numero esquina, Colones, Peñón de los Baños, Venustiano Carranza, 15520 Ciudad de México, CDMX, Mexico",19.4379536,-99.0800149,4.6,729.0,PRICE_LEVEL_INEXPENSIVE,
Tacos & Burger Beer,"Av. Nezahualcóyotl 158, Raul Romero, 57630 Cdad. Nezahualcóyotl, Méx., Mexico",19.3996441,-99.0388038,4.4,729.0,PRICE_LEVEL_MODERATE,https://www.facebook.com/LaBurgerMx
Tacos de canasta,"14010, C. Alborada 457B, Parques del Pedregal, Tlalpan, 14010 Ciudad de México, CDMX, Mexico",19.3002127,-99.1924133,4.2,727.0,,
"Taqueria ""El Amigo De Oaxaca""","Escuadron 201 364C(176, La Laguna Ticoman, Gustavo A. Madero, 07330 Ciudad de México, CDMX, Mexico",19.5157083,-99.1345193,4.5,727.0,PRICE_LEVEL_MODERATE,
Tacos El Morelias,"C. 11 43, Coapa, Espartaco, Coyoacán, 04870 Ciudad de México, CDMX, Mexico",19.3196324,-99.1346146,4.5,722.0,PRICE_LEVEL_INEXPENSIVE,
"Torton Tortas, Tacos y Hamburguesas","C. Guerrero 150, Buenavista, Cuauhtémoc, 06350 Ciudad de México, CDMX, Mexico",19.4451604,-99.1478204,4.0,721.0,PRICE_LEVEL_INEXPENSIVE,
Tacos Frontera,"C. Morelia 85, Roma Nte., Cuauhtémoc, 06700 Ciudad de México, CDMX, Mexico",19.4193162,-99.1557978,4.1,721.0,,
Tacos al carbón El Moreno,"Rey Tepálcatzin 17, Ajusco, Coyoacán, 04300 Ciudad de México, CDMX, Mexico",19.3208071,-99.162658,4.2,718.0,PRICE_LEVEL_INEXPENSIVE,https://www.facebook.com/Tacos-al-Carbon-110395214620298
Taquería el trompito Ayuuk plutarco elías calles No.1326B,"Av. Pdte. Plutarco Elías Calles 1326B col, Reforma Iztaccihuatl Nte., Iztacalco, 08810 Ciudad de México, CDMX, Mexico",19.3787023,-99.1348217,4.2,710.0,PRICE_LEVEL_INEXPENSIVE,
Tacos y Parrilla Luis,"Ermita Iztapalapa 2747, Sta Cruz Meyehualco, Iztapalapa, 09700 Ciudad de México, CDMX, Mexico",19.3424721,-99.0453375,4.3,710.0,PRICE_LEVEL_MODERATE,
Taco Game Condesa,"Av. Benjamín Franklin 125, Hipódromo, Cuauhtémoc, 06100 Ciudad de México, CDMX, Mexico",19.4057508,-99.1771847,4.4,703.0,PRICE_LEVEL_MODERATE,https://www.facebook.com/TacoGameCondesa/
Tacos de Lomax,"Calz. Ticomán 1253, La Laguna Ticoman, Gustavo A. Madero, 07330 Ciudad de México, CDMX, Mexico",19.5160489,-99.1348733,4.4,703.0,PRICE_LEVEL_MODERATE,
Los Tacos Nocturnos,"C. Artículo 123, Colonia Centro, Juárez, Cuauhtémoc, 06040 Ciudad de México, CDMX, Mexico",19.4333444,-99.1501883,4.1,701.0,,
Taquería las Torres,"Playa Pie de la Cuesta 253, Col. San Andes Tetepilco, San Andrés Tetepilco, Iztapalapa, 09440 Ciudad de México, CDMX, Mexico",19.3767762,-99.1293754,4.0,700.0,PRICE_LEVEL_MODERATE,
tacos los gueros,"Av. Noé 23, Guadalupe Tepeyac, Gustavo A. Madero, 07840 Ciudad de México, CDMX, Mexico",19.4672206,-99.1224982,4.4,699.0,PRICE_LEVEL_MODERATE,
Taquecacho,"Av. Enrique Torres Calderón 67, El Risco CTM, Gustavo A. Madero, 07090 Ciudad de México, CDMX, Mexico",19.5081369,-99.0971854,4.1,698.0,PRICE_LEVEL_INEXPENSIVE,
Tacos Don Richard,"09429 de, Av Canal de Apatlaco 33, Purísima Atlazolpa, Iztapalapa, 09429 Ciudad de México, CDMX, Mexico",19.3808353,-99.1081948,4.5,697.0,PRICE_LEVEL_INEXPENSIVE,
Los Primos,"Sur 85 37, Modelo, Iztapalapa, 09250 Ciudad de México, CDMX, Mexico",19.3600136,-99.1274615,4.4,694.0,PRICE_LEVEL_INEXPENSIVE,
Tacos El Paisa de la sur 8,"Agrícola Oriental, Iztacalco, 08500 Mexico City, CDMX, Mexico",19.3994858,-99.069646,4.7,691.0,PRICE_LEVEL_INEXPENSIVE,
Tacos Árabes Camarones,"Eje 3 Nte. Camarones 80-E, San Salvador Xochimanca, Azcapotzalco, 02870 Ciudad de México, CDMX, Mexico",19.4598319,-99.1706931,4.4,691.0,,https://www.facebook.com/TacosTonyMx/
"Tacos de tripa ""la Frontera""","C. Francisco García Salinas 81, Juan Escutia, Iztapalapa, 09100 Ciudad de México, CDMX, Mexico",19.3949564,-99.04571930000002,4.5,691.0,PRICE_LEVEL_MODERATE,
"Tacos ""El Barto""","C. 10, Pro Hogar, Azcapotzalco, 02600 Ciudad de México, CDMX, Mexico",19.4780046,-99.1553633,4.6,690.0,PRICE_LEVEL_INEXPENSIVE,
Taqueria Don Carnelio San Jerónimo,"Eje 10 Sur 273, Tizapán San Ángel, Loreto y Campamento, Álvaro Obregón, 01090 Ciudad de México, CDMX, Mexico",19.3350731,-99.1987823,4.5,688.0,,
Tacos Periferico,"Av Sauzales 26, Coapa, Granjas Coapa, Tlalpan, 14330 Ciudad de México, CDMX, Mexico",19.2994376,-99.1093668,3.9,688.0,,https://www.facebook.com/pages/Taquer%C3%ADas-El-Perifer%C3%ADco/112407566090406
Tacos Garcia,"Manzana 003, Valle de Aragon 1ra Secc, 57100 Cdad. Nezahualcóyotl, Méx., Mexico",19.4880392,-99.0553113,4.3,687.0,PRICE_LEVEL_MODERATE,
Taqueria El Gran Pastor,"Valle Perdido Avenida Valle del Don esq, Av Valle del Don 85, Valle de Aragon 3ra Secc, 55280 Ecatepec de Morelos, Méx., Mexico",19.4977957,-99.0483555,4.3,682.0,PRICE_LEVEL_MODERATE,
Taqueria Don Tota,"Antonio Ruiz Galindo 4205, San Pedro el Chico, Gustavo A. Madero, 07480 Ciudad de México, CDMX, Mexico",19.4718531,-99.0991729,4.3,681.0,PRICE_LEVEL_INEXPENSIVE,
Tacos Chepe,"Uxmal 182, Narvarte Poniente, Benito Juárez, 03020 Ciudad de México, CDMX, Mexico",19.3949983,-99.1543474,4.3,680.0,PRICE_LEVEL_INEXPENSIVE,
Tacos De Cabeza El Sol,"Av. Riva Palacio 201C, El Sol, 57200 Cdad. Nezahualcóyotl, Méx., Mexico",19.4294179,-99.0363124,4.4,680.0,PRICE_LEVEL_INEXPENSIVE,https://m.facebook.com/Tacos-de-cabeza-El-Sol-109541243898497/?tsid=0.822618688713268&source=result
"A darle, que es taco vegano","Heroes del 47 127, San Diego Churubusco, Coyoacán, 04120 Ciudad de México, CDMX, Mexico",19.3515219,-99.1503826,4.6,679.0,PRICE_LEVEL_INEXPENSIVE,https://www.facebook.com/pages/A-Darle-Que-es-Taco-Vegano/839251529483686
Tacos Nena,"Merida 218, Roma Nte., Cuauhtémoc, 06700 Ciudad de México, CDMX, Mexico",19.4137711,-99.1560075,4.3,677.0,PRICE_LEVEL_MODERATE,
Cantina México,"Av. Dr. Gustavo Baz 29, Cd. Satélite, 54080 Naucalpan de Juárez, Méx., Mexico",19.5093342,-99.2202826,4.0,676.0,,
Tacos de Margarita Maza,"Nueva Industrial Vallejo, Gustavo A. Madero, 07700 Ciudad de México, CDMX, Mexico",19.5091111,-99.1498129,4.4,675.0,PRICE_LEVEL_MODERATE,
Tacos Vista Hermosa,"Uxmal 6-4, Piedad Narvarte, Benito Juárez, 03020 Ciudad de México, CDMX, Mexico",19.4016787,-99.1541515,4.4,675.0,,
Taquería Ta-K-Bron,"Astrónomos #7-local A, código 2, Escandón I Secc, Miguel Hidalgo, 11800 Ciudad de México, CDMX, Mexico",19.4023719,-99.1712,4.2,675.0,PRICE_LEVEL_MODERATE,https://www.facebook.com/Ta-k-Bron-109060732586746/
Tacos Lupe,"Colima 29-31, Guadalupe del Moral, Iztapalapa, 09300 Ciudad de México, CDMX, Mexico",19.3681967,-99.0776222,4.7,672.0,,
Tacos El Paisa,"C. Cedro 94, Sta María la Ribera, Cuauhtémoc, 06400 Ciudad de México, CDMX, Mexico",19.4462045,-99.1630065,4.4,669.0,PRICE_LEVEL_INEXPENSIVE,
Cantina El Afán,"Carr. Picacho-Ajusco 4237, Jardines en la Montaña, Tlalpan, 14210 Ciudad de México, CDMX, Mexico",19.304355,-99.2050904,4.2,668.0,PRICE_LEVEL_MODERATE,
Taquería El Bigotes,"C. 5 341, Col. Liberación, Azcapotzalco, 02930 Ciudad de México, CDMX, Mexico",19.4709544,-99.1519515,4.5,668.0,PRICE_LEVEL_INEXPENSIVE,
Tacos Nene,"Av Moliere 353, Polanco, Polanco III Secc, Miguel Hidalgo, 11540 Ciudad de México, CDMX, Mexico",19.4377706,-99.2008496,4.7,666.0,,
Taquería Tino,"C. Nte. 172 438, Pensador Mexicano, Venustiano Carranza, 15510 Ciudad de México, CDMX, Mexico",19.4414398,-99.0890513,4.3,662.0,PRICE_LEVEL_MODERATE,
Taco Pepe,"Av. de la Libertad 100, Pedregal de Carrasco, Coyoacán, 04700 Ciudad de México, CDMX, Mexico",19.3071774,-99.1682256,4.3,655.0,,
"Taquería ""Los mixes"" ayuuk","Av. Francisco Morazán & Calle 1523, San Juan de Aragón VI Secc, Gustavo A. Madero, 07918 Ciudad de México, CDMX, Mexico",19.470309,-99.0656829,4.4,655.0,PRICE_LEVEL_INEXPENSIVE,
Tacos El Amigo/El Chino,"Av. Azcapotzalco, Centro de Azcapotzalco, Azcapotzalco, 02000 Ciudad de México, CDMX, Mexico",19.4819147,-99.1862808,4.0,652.0,PRICE_LEVEL_MODERATE,
Tacos El Rodeo,"Av. del Rosal 8, Molino de Rosas, Álvaro Obregón, 01470 Ciudad de México, CDMX, Mexico",19.3731771,-99.1947065,4.6,650.0,PRICE_LEVEL_INEXPENSIVE,
Mercado Nuevo Nezahualcoyotl,"Av. Alta Tensión 27, Cd Lago, 57180 Cdad. Nezahualcóyotl, Méx., Mexico",19.4577482,-99.045122,4.0,648.0,,
Tacos La Malinche,"Nte. 82 4435, Nueva Tenochtitlan, Gustavo A. Madero, 07890 Ciudad de México, CDMX, Mexico",19.4557223,-99.1053956,4.5,648.0,PRICE_LEVEL_MODERATE,
Tacos Los güeros,"1er. Retorno, C. Laura Mendez de Cuenca de, Coapa, Stunam, Coyoacán, 04480 Ciudad de México, CDMX, Mexico",19.3206918,-99.1051686,4.4,645.0,PRICE_LEVEL_INEXPENSIVE,
Taquería El Turix,"Barrilaco 406, Lomas - Virreyes, Lomas de Chapultepec, Miguel Hidalgo, 11000 Ciudad de México, CDMX, Mexico",19.4278502,-99.2109592,4.3,644.0,PRICE_LEVEL_INEXPENSIVE,
Taqueria Los Gallos,"135 de, Federico Davalos 125, Pdte Madero, Azcapotzalco, 02420 Ciudad de México, CDMX, Mexico",19.494069,-99.2028941,4.6,642.0,PRICE_LEVEL_INEXPENSIVE,
Taqueria Arandas,"Av. Riva Palacio 55, Central, 57500 Cdad. Nezahualcóyotl, Méx., Mexico",19.413366,-99.0418951,4.3,637.0,PRICE_LEVEL_INEXPENSIVE,https://taqueriasarandas.com/
Tacos San Burgos,"Holbein 171, Cd. de los Deportes, Benito Juárez, 03720 Ciudad de México, CDMX, Mexico",19.3819447,-99.178505,4.6,634.0,,https://www.facebook.com/tacossanburgos
Taquería Los Naranjitos,"Cardiologos 330, Magdalena Atlazolpa, Iztapalapa, 09410 Ciudad de México, CDMX, Mexico",19.3736591,-99.1128768,4.1,629.0,PRICE_LEVEL_INEXPENSIVE,
Hamburguesas Memo,"Av. San Jerónimo Tepetlacalco Manzana 013, El Mirador, 54080 Tlalnepantla, Méx., Mexico",19.5177822,-99.2165111,4.5,624.0,PRICE_LEVEL_MODERATE,
Taquearte Moliere,"Prol. Moliere 500, Granada, Miguel Hidalgo, 11529 Ciudad de México, CDMX, Mexico",19.4437646,-99.1996946,4.2,622.0,PRICE_LEVEL_MODERATE,http://www.taquearte.com/
Tacos y Hambueguesas El Guero,"C. Temascaltepec 63, Altavilla, 55390 Ecatepec de Morelos, Méx., Mexico",19.5087719,-99.0834121,4.5,619.0,PRICE_LEVEL_INEXPENSIVE,
Taqueria Medina,"Manzana 001, Xocoyahualco, 54080 Tlalnepantla, Méx., Mexico",19.5112812,-99.2183486,4.4,618.0,PRICE_LEVEL_INEXPENSIVE,
Tacos Tommy,"Sur 16 17, Agrícola Oriental, Iztacalco, 08500 Ciudad de México, CDMX, Mexico",19.3961221,-99.0828192,4.6,617.0,,
Taquerias Copacabanito (Villa Quietud),"Calz. del Hueso 1022, Coapa, Villa Quietud, Coyoacán, 04960 Ciudad de México, CDMX, Mexico",19.2999699,-99.1060125,4.2,615.0,PRICE_LEVEL_MODERATE,https://instagram.com/taquerias_copacabanito?igshid=YmMyMTA2M2Y=
Tacos Viaducto,"Calz. de Tlalpan 446, Viaducto Piedad, Iztacalco, 08200 Ciudad de México, CDMX, Mexico",19.4008653,-99.1366037,4.3,613.0,PRICE_LEVEL_INEXPENSIVE,
Tacos Tripa Charly,"Calle 9 #268 Local #66, Concentración Porvenir, Aldana, Azcapotzalco, 02940 Ciudad de México, CDMX, Mexico",19.4717214,-99.14883050000002,4.6,613.0,PRICE_LEVEL_INEXPENSIVE,
Tacos Don Lucio,"esq, Calle del Fresno, Manuel Carpio &, Sta María la Ribera, Cuauhtémoc, 06400 Ciudad de México, CDMX, Mexico",19.4510822,-99.1606078,4.6,611.0,PRICE_LEVEL_INEXPENSIVE,
Taqueria Jalisco,"Av. Noé 23, Guadalupe Tepeyac, Gustavo A. Madero, 07840 Ciudad de México, CDMX, Mexico",19.4672273,-99.1224868,4.3,610.0,PRICE_LEVEL_INEXPENSIVE,
Taqueria Ambrosio,"Ejido 11, San Francisco Culhuacan de la Magdalena, Coyoacán, 04260 Ciudad de México, CDMX, Mexico",19.3390429,-99.1178045,4.1,608.0,PRICE_LEVEL_MODERATE,
Taquería Mixe Oaxaca,"Calz. Azcapotzalco - La Villa 1233, Lindavista, Gustavo A. Madero, 07300 Ciudad de México, CDMX, Mexico",19.4909623,-99.138222,4.5,608.0,PRICE_LEVEL_MODERATE,
Taqueria La Hidalguense,"C. Juan E. Hernández y Davalos 298, Asturias, Cuauhtémoc, 06890 Ciudad de México, CDMX, Mexico",19.4053318,-99.1299266,4.1,607.0,PRICE_LEVEL_MODERATE,
"Taqueria YAAXKIIN ""Los Alambres De La 23 ""","11 de Enero de 1861 1155, Leyes de Reforma 3ra Secc, Iztapalapa, 09310 Ciudad de México, CDMX, Mexico",19.3761602,-99.0673309,4.5,607.0,PRICE_LEVEL_INEXPENSIVE,
Taqueria El Pastorero,"Valle del Po 305, Valle de Aragon 3ra Secc, 55280 Ecatepec de Morelos, Méx., Mexico",19.5025061,-99.0455705,4.0,599.0,,
El Amigo De Bosques,"Boulevar, Boulevar Bosque de Las Naciones 93, Bosques de Aragon, 57170 Cdad. Nezahualcóyotl, Méx., Mexico",19.4649788,-99.0513279,4.4,598.0,,
Ricos Tacos Los Mejores De La Guerrero,"Saturno, Guerrero, Cuauhtémoc, 06300 Ciudad de México, CDMX, Mexico",19.4518134,-99.1447838,4.4,596.0,PRICE_LEVEL_MODERATE,
Taqueria Los Rocky's,"Av Cultura Griega Manzana 046, Rosario 1 Sector CROC III A, 54090 Tlalnepantla, Méx., Mexico",19.5139603,-99.1967165,4.3,595.0,PRICE_LEVEL_INEXPENSIVE,
TAQUERIA EL CARNAL,"C. Heliópolis 64, Col del Recreo, Azcapotzalco, 02070 Ciudad de México, CDMX, Mexico",19.4694911,-99.1846981,4.4,592.0,PRICE_LEVEL_INEXPENSIVE,
TAQUERIA LA TAQUIZA,"Eje Central Lázaro Cárdenas 523, Valle del Tepeyac, Gustavo A. Madero, 07740 Ciudad de México, CDMX, Mexico",19.4890895,-99.1441004,4.5,590.0,PRICE_LEVEL_MODERATE,
El Tizoncito,"Periferico Sur 5938, Cantera Puente de la Piedra, Tlalpan, 14040 Ciudad de México, CDMX, Mexico",19.3009203,-99.1622216,3.9,588.0,PRICE_LEVEL_MODERATE,http://www.eltizoncito.com.mx/
Ricos Tacos El Güero,"Chopin 220, Peralvillo, Cuauhtémoc, 06220 Ciudad de México, CDMX, Mexico",19.4609259,-99.1404132,4.7,585.0,PRICE_LEVEL_MODERATE,
La Popular Antojería,"Colonia, Av. Taxímetros 87, Cd Lago, 57170 Estado de México, Méx., Mexico",19.4600844,-99.0487311,4.1,584.0,PRICE_LEVEL_MODERATE,https://lapopularantojeria.com/menu_lapopular.html
Taqueria Panchito,"Av. Azcapotzalco 83, Azcapotzalco, 02090 Ciudad de México, CDMX, Mexico",19.4624366,-99.1881681,4.5,584.0,,
Tacos De Bistec Y Carnitas,"Av. Central 38A, Benito Juárez Xalostoc, 55340 Ecatepec de Morelos, Méx., Mexico",19.5207762,-99.0724996,4.3,584.0,,
Buenas Pizzas & Taco show,"Av El Rosario 960, Tierra Nueva, Azcapotzalco, 02130 Ciudad de México, CDMX, Mexico",19.5011998,-99.2025176,4.3,583.0,PRICE_LEVEL_INEXPENSIVE,
Tacos Pirules,"C. 18 156, Nezahualcoyotl, 57420 Cdad. Nezahualcóyotl, Méx., Mexico",19.4126027,-99.0494101,4.4,579.0,PRICE_LEVEL_INEXPENSIVE,
Taquería Ahuacatlán,"Río Churubusco s/n central de abastos pasillo 3 local 54, Central de Abasto, CEDA, Iztapalapa, 09040 Ciudad de México, CDMX, Mexico",19.3756316,-99.0909881,4.5,577.0,,
Tacos Manguiyos,"Sabinas 77, Valle Gómez, Venustiano Carranza, 15210 Ciudad de México, CDMX, Mexico",19.4581687,-99.1185387,4.4,576.0,PRICE_LEVEL_INEXPENSIVE,https://www.facebook.com/Tacosmanguiyos/
Los Tacos De Martín,"Calz. de los Tenorios 275, Coapa, Coapa 28 Bis, Tlalpan, 14390 Ciudad de México, CDMX, Mexico",19.2967581,-99.1187752,4.4,573.0,PRICE_LEVEL_MODERATE,
El charquito mixe,"Av. Insurgentes Sur 3799, La Fama, Tlalpan, 14269 Ciudad de México, CDMX, Mexico",19.2922078,-99.1771185,4.5,572.0,PRICE_LEVEL_INEXPENSIVE,
Tacos el paisa,"Excelsior 4, Industrial, Gustavo A. Madero, 07800 Ciudad de México, CDMX, Mexico",19.4715945,-99.1226364,4.6,569.0,PRICE_LEVEL_INEXPENSIVE,
Tacos Al Carbón,"Calz. Puente de Guerra 25H, Pdte Madero, Azcapotzalco, 02430 Ciudad de México, CDMX, Mexico",19.4948724,-99.2002008,4.4,567.0,,
Taquería El Ranchito,"Francisco Fernández del Castillo 2856, Villa de Cortés, Benito Juárez, 03530 Ciudad de México, CDMX, Mexico",19.3860511,-99.134525,3.8,566.0,PRICE_LEVEL_MODERATE,
Tacos Rafa,"Ignacio Aldama MZ20 LT1, Jardines de San Lorenzo Tezonco, 09940 Ciudad de México, D.F., Av. Ignacio Aldama MZ20 LT1, Jardines de San Lorenzo Tezonco, Iztapalapa, 09940 Ciudad de México, CDMX, Mexico",19.2958593,-99.0727467,4.5,564.0,PRICE_LEVEL_INEXPENSIVE,
Super Tacos La Gringa,"C. 20 92, Olivar del Conde 1ra Secc, Álvaro Obregón, 01400 Ciudad de México, CDMX, Mexico",19.3750573,-99.2075881,4.6,561.0,PRICE_LEVEL_MODERATE,
Taqueria El Paisa Chilaquil Sucursal Zapotitlan,"Av. Tlahuac 6320, Santa Ana Sur, Tláhuac, 13360 Ciudad de México, CDMX, Mexico",19.2961631,-99.0365571,3.8,560.0,PRICE_LEVEL_MODERATE,https://www.facebook.com/Taqueria-El-Paisa-Chilaquil-Sucursal-Zapotitlan-102143625093960
Tacos El Cuñado,"mexico df colonia santa cruz aviacion nte 5, C. Ote. 180, Moctezuma 2da Secc, Venustiano Carranza, 15540 Ciudad de México, CDMX, Mexico",19.4238526,-99.0961326,4.5,560.0,PRICE_LEVEL_INEXPENSIVE,
Tacos El Tío,"Segunda Cda. Bahía 8, Amp Águilas, Álvaro Obregón, 01710 Ciudad de México, CDMX, Mexico",19.3497597,-99.2227513,4.6,559.0,PRICE_LEVEL_INEXPENSIVE,
Taquería El TAQUITO BURGUER,"Francisco E. Rivera 125, Ejército de Agua Prieta, Iztapalapa, 09578 Ciudad de México, CDMX, Mexico",19.3685917,-99.0379056,4.3,558.0,,
El Oyamel,"Av. Tlahuac, Santa María Tomatlan, Iztapalapa, 09870 Ciudad de México, CDMX, Mexico",19.3241618,-99.0986709,4.4,558.0,PRICE_LEVEL_INEXPENSIVE,
El Fogoncito (San José Insurgentes),"Félix Parra 25, San José Insurgentes, Benito Juárez, 03900 Ciudad de México, CDMX, Mexico",19.3699479,-99.1859202,4.1,555.0,PRICE_LEVEL_MODERATE,http://www.fogoncito.com/
Tres Galeones PH Polanco,"Av Moliere 222, Polanco, Polanco II Secc, Miguel Hidalgo, 11530 Ciudad de México, CDMX, Mexico",19.4356367,-99.2021931,4.4,555.0,PRICE_LEVEL_MODERATE,
La Excelencia En Tacos El tigre,"Gertrudis Sánchez III Secc, 07838 Mexico City, CDMX, Mexico",19.4624255,-99.1044825,4.3,555.0,PRICE_LEVEL_MODERATE,
Tacos El Venado,"Lago Pte. 30, Col del Lago, Benito Juárez, 03610 Ciudad de México, CDMX, Mexico",19.379587,-99.1411293,4.5,555.0,,
Taquería Los Pinos,"El Prado, 09480 Mexico City, CDMX, Mexico",19.3589544,-99.13528,4.3,551.0,PRICE_LEVEL_INEXPENSIVE,
Taquería Navarro,"3160 08000, Ote 102, Bramadero Ramos Millán, Iztacalco, 08000 Ciudad de México, CDMX, Mexico",19.3937176,-99.0938638,4.6,550.0,PRICE_LEVEL_INEXPENSIVE,
Taqueria El Tiburcio,"Cultura Náhuatl, El Rosario, Azcapotzalco, 02100 Ciudad de México, CDMX, Mexico",19.5092734,-99.2055196,4.2,549.0,PRICE_LEVEL_MODERATE,https://www.facebook.com/Taqueria-El-Tiburcio-428913113935749
Tacos De Cecina Don Santos,"San Antonio 26, San Antonio, Iztapalapa, 09900 Ciudad de México, CDMX, Mexico",19.305393,-99.0733449,4.3,548.0,PRICE_LEVEL_INEXPENSIVE,
LA FLAMITA MIXE,"Av. Valle de Santiago 29, Valle de Aragon 1ra Secc, 57100 Cdad. Nezahualcóyotl, Méx., Mexico",19.492830500000004,-99.0545906,4.0,542.0,,
EL BUEN TACO,"Calz Legaria 52, Tacuba, Miguel Hidalgo, 11410 Ciudad de México, CDMX, Mexico",19.4570814,-99.1928598,4.4,542.0,PRICE_LEVEL_INEXPENSIVE,http://p3df.mex.tl/
Taquería Palomares Mixe,"San Juan de Puerto Rico 1080, Residencial Zacatenco, Gustavo A. Madero, 07369 Ciudad de México, CDMX, Mexico",19.5038438,-99.1278362,4.3,541.0,PRICE_LEVEL_INEXPENSIVE,
El Sazon De Pili,"Av 499 81, San Juan de Aragón VI Secc, Gustavo A. Madero, 07918 Ciudad de México, CDMX, Mexico",19.4692463,-99.0712557,4.1,539.0,PRICE_LEVEL_MODERATE,
Taquería El Don,"Av. Patriotismo 866, Col, Insurgentes Mixcoac, Benito Juárez, 03920 Ciudad de México, CDMX, Mexico",19.3746051,-99.187269,4.3,539.0,PRICE_LEVEL_INEXPENSIVE,
Taqueria El Rey Suizo,"Eje 2 Ote 588-602, Coapa, Presidentes Ejidales 1ra Secc, Coyoacán, 04470 Ciudad de México, CDMX, Mexico",19.3288506,-99.1245891,4.5,537.0,,
la vaca loca,"Playa Encantada s/n, Militar Marte, Iztacalco, 08840 Ciudad de México, CDMX, Mexico",19.3786022,-99.1284513,4.2,531.0,PRICE_LEVEL_INEXPENSIVE,
Roca,"Monte Athos 310, Lomas de Chapultepec, Miguel Hidalgo, 11000 Ciudad de México, CDMX, Mexico",19.4190814,-99.2138661,4.4,526.0,PRICE_LEVEL_VERY_EXPENSIVE,http://www.restauranteroca.com.mx/
La Planchita,"Av. Valle de las Zapatas Manzana 019, Valle de Aragon 2da Secc, 57100 Cdad. Nezahualcóyotl, Méx., Mexico",19.4850345,-99.043821,4.2,525.0,PRICE_LEVEL_MODERATE,
Donkey's Kitchen (Suc. Portales),"Sevilla 106b, Portales Nte, Benito Juárez, 03300 Ciudad de México, CDMX, Mexico",19.3727447,-99.151207,4.3,525.0,PRICE_LEVEL_MODERATE,https://linktr.ee/haztupedidoaquidk
Tacos and Charly's,"Rtno 15 Av. del Taller 525, Jardín Balbuena, Venustiano Carranza, 15900 Ciudad de México, CDMX, Mexico",19.4133063,-99.1100279,4.6,523.0,PRICE_LEVEL_MODERATE,
